14,ἀπικρόχολος,a,aps---cn2-,ἀπικρόχολος ἀπικρόχολος ἀπικρόχολον,,,,,0
15794,α16284,ἀστυβοώτης,n,n-s---mn1e,ἀστυβοώτου,,,,,0
15795,α16285,ἀστυγειτνιάω,v,----------,,,,,,0
15796,α16286,ἀστυγειτονέομαι,v,----------,,,,,,0
16030,α16521,ἀσωτία,n,n-s---fn1l,ἀσωτίας,,,/a.sɔː.tí.aː/,,0
15798,α16288,ἀστυγείτων,a,aps---cn3n,ἀστυγείτων ἀστυγείτων ἀστυγείτον,,,,,0
15799,α16289,ἄστυδε,r,----------,,,,,,0
15800,α16290,ἀστυδίκης,n,n-s---mn1e,ἀστυδίκου,,,,,0
15801,α16291,ἀστυδρομέομαι,v,----------,,,,,,0
15802,α16292,ἀστύθεμις,n,----------,,,,,,0
15803,α16293,ἀστυκός,n,----------,,,,,,0
15804,α16294,ἄστυλος,a,aps---cn2-,ἄστυλος ἄστυλος ἄστυλον,,,,,0
15805,α16295,ἀστύλωτος,a,aps---cn2-,ἀστύλωτος ἀστύλωτος ἀστύλωτον,,,,,0
15806,α16296,ἀστύνικος,n,----------,,,,,,0
15807,α16297,ἀστυνομέω,v,----------,,,,,,0
15808,α16298,ἀστυνομία,n,n-s---fn1l,ἀστυνομίας,,,,,0
15809,α16299,ἀστυνομικός,a,aps---mn1-,ἀστυνομικός ἀστυνομική ἀστυνομικόν,,,,,0
15810,α16300,ἀστυνόμιον,n,n-s---nn2-,ἀστυνομίου,,,,,0
15811,α16301,ἀστυνόμος,n,n-s---mn2-,ἀστυνόμου,,,,,0
15812,α16302,ἀστύξενοι,n,n-p---mn2-,ἀστυξένων,,,,,0
15813,α16303,ἀστυόχος,a,aps---cn2-,ἀστυόχος ἀστυόχος ἀστυόχον,,,,,0
15814,α16304,ἀστυπολέω,v,----------,,,,,,0
15815,α16305,ἀστυπολία,n,n-s---fn1l,ἀστυπολίας,,,,,0
15816,α16306,ἄστυρον,n,n-s---nn2-,ἀστύρου,,,,,0
15817,α16307,ἀστυσία,n,n-s---fn1l,ἀστυσίας,,,,,0
15818,α16308,ἀστυτίς,n,n-s---fn3d,ἀστυτίδος,,,,,0
15820,α16310,ἀστύτριψ,n,----------,,,,,,0
15821,α16311,ἀστυφέλικτος,a,aps---cn2-,ἀστυφέλικτος ἀστυφέλικτος ἀστυφέλικτον,,,,,0
15822,α16312,ἀστύφελος,a,----------,,,,,,0
15823,α16313,ἀστυφία,n,n-s---fn1l,ἀστυφίας,,,,,0
15824,α16314,ἄστυφος,a,aps---cn2-,ἄστυφος ἄστυφος ἄστυφον,,,,,0
15825,α16315,ἀσυγγενής,a,aps---cn5s,ἀσυγγενής ἀσυγγενής ἀσυγγενές,,,,,0
15826,α16316,ἀσυγγνωμόνητος,a,aps---cn2-,ἀσυγγνωμόνητος ἀσυγγνωμόνητος ἀσυγγνωμόνητον,,,,,0
15827,α16317,ἀσυγγνώμων,a,aps---cn3n,ἀσυγγνώμων ἀσυγγνώμων ἀσυγγνώμον,,,,,0
15828,α16318,ἀσύγγνωστος,a,aps---cn2-,ἀσύγγνωστος ἀσύγγνωστος ἀσύγγνωστον,,,,,0
15829,α16319,ἀσύγγραφος,a,aps---cn2-,ἀσύγγραφος ἀσύγγραφος ἀσύγγραφον,,,,,0
15830,α16320,ἀσυγγύμναστος,a,aps---cn2-,ἀσυγγύμναστος ἀσυγγύμναστος ἀσυγγύμναστον,,,,,0
15831,α16321,ἀσυγκαταθετέω,v,----------,,,,,,0
15833,α16323,ἀσυγκέραστος,a,aps---cn2-,ἀσυγκέραστος ἀσυγκέραστος ἀσυγκέραστον,,,,,0
15834,α16324,ἀσυγκίνητος,n,----------,,,,,,0
15835,α16325,ἀσύγκλαστος,a,aps---cn2-,ἀσύγκλαστος ἀσύγκλαστος ἀσύγκλαστον,,,,,0
15836,α16326,ἀσύγκλειστος,a,aps---cn2-,ἀσύγκλειστος ἀσύγκλειστος ἀσύγκλειστον,,,,,0
15837,α16327,ἀσύγκλωστος,a,aps---cn2-,ἀσύγκλωστος ἀσύγκλωστος ἀσύγκλωστον,,,,,0
15838,α16328,ἀσυγκόλλητος,a,aps---cn2-,ἀσυγκόλλητος ἀσυγκόλλητος ἀσυγκόλλητον,,,,,0
15839,α16329,ἀσυγκόμιστος,a,aps---cn2-,ἀσυγκόμιστος ἀσυγκόμιστος ἀσυγκόμιστον,,,,,0
15840,α16330,ἀσύγκρατος,a,aps---cn2-,ἀσύγκρατος ἀσύγκρατος ἀσύγκρατον,,,,,0
15841,α16331,ἀσύγκριτος,a,aps---cn2-,ἀσύγκριτος ἀσύγκριτος ἀσύγκριτον,,,,,0
15842,α16332,ἀσυγκρότητος,a,aps---cn2-,ἀσυγκρότητος ἀσυγκρότητος ἀσυγκρότητον,,,,,0
15844,α16334,ἀσύγχριστος,a,aps---cn2-,ἀσύγχριστος ἀσύγχριστος ἀσύγχριστον,,,,,0
15845,α16335,ἀσύγχυμος,a,aps---cn2-,ἀσύγχυμος ἀσύγχυμος ἀσύγχυμον,,,,,0
15846,α16336,ἀσύγχυτος,a,aps---cn2-,ἀσύγχυτος ἀσύγχυτος ἀσύγχυτον,,,,,0
15848,α16338,ἀσύζευκτος,a,aps---cn2-,ἀσύζευκτος ἀσύζευκτος ἀσύζευκτον,,,,,0
15849,α16339,ἀσύζυγος,a,aps---cn2-,ἀσύζυγος ἀσύζυγος ἀσύζυγον,,,,,0
15850,α16340,ἀσυκοφάντητος,a,aps---cn2-,ἀσυκοφάντητος ἀσυκοφάντητος ἀσυκοφάντητον,,,,,0
15851,α16341,ἀσυλαῖος,a,aps---mn1-,ἀσυλαῖος ἀσυλαῖα ἀσυλαῖον,,,,,0
15852,α16342,ἀσυλεί,r,----------,,,,,,0
15853,α16343,ἀσύλητος,a,aps---cn2-,ἀσύλητος ἀσύλητος ἀσύλητον,,,,,0
15854,α16344,ἀσυλία,n,n-s---fn1l,ἀσυλίας,,,,,0
15855,α16345,ἀσύλληπτος,a,aps---cn2-,ἀσύλληπτος ἀσύλληπτος ἀσύλληπτον,,,,,0
15856,α16346,ἀσυλληψία,n,n-s---fn1l,ἀσυλληψίας,,,,,0
15857,α16347,ἀσυλλογιστία,n,n-s---fn1l,ἀσυλλογιστίας,,,,,0
15858,α16348,ἀσυλλόγιστος,a,aps---cn2-,ἀσυλλόγιστος ἀσυλλόγιστος ἀσυλλόγιστον,,,,,0
15859,α16350,ἄσυλος,a,aps---cn2-,ἄσυλος ἄσυλος ἄσυλον,,,/á.syː.los/,,0
15860,α16351,ἀσύλωτος,n,----------,,,,,,0
15861,α16352,ἀσύμβαμα,n,n-s---nn3t,ἀσυμβάματος,,,,,0
15862,α16353,ἀσύμβατος,a,aps---cn2-,ἀσύμβατος ἀσύμβατος ἀσύμβατον,,,,,0
15863,α16354,ἀσυμβίβαστος,n,----------,,,,,,0
15864,α16355,ἀσύμβλητος,a,aps---cn2-,ἀσύμβλητος ἀσύμβλητος ἀσύμβλητον,,,,,0
15865,α16356,ἀσυμβολέω,v,----------,,,,,,0
15866,α16357,ἀσύμβολος,a,aps---cn2-,ἀσύμβολος ἀσύμβολος ἀσύμβολον,,,,,0
15867,α16358,ἀσύμμαχος,a,aps---cn2-,ἀσύμμαχος ἀσύμμαχος ἀσύμμαχον,,,,,0
15868,α16359,ἀσυμμετρία,n,----------,,,,,,0
15869,α16360,ἀσύμμετρος,a,aps---cn2-,ἀσύμμετρος ἀσύμμετρος ἀσύμμετρον,,,,,0
15870,α16361,ἀσύμμικτος,a,aps---cn2-,ἀσύμμικτος ἀσύμμικτος ἀσύμμικτον,,,,,0
15872,α16363,ἀσυμπαγής,a,aps---cn5s,ἀσυμπαγής ἀσυμπαγής ἀσυμπαγές,,,,,0
15873,α16364,ἀσυμπάθεια,v,----------,,,,,,0
15874,α16365,ἀσυμπαθής,a,aps---cn5s,ἀσυμπαθής ἀσυμπαθής ἀσυμπαθές,,,,,0
15875,α16366,ἀσυμπάθητος,n,----------,,,,,,0
15876,α16367,ἀσυμπέραντος,a,aps---cn2-,ἀσυμπέραντος ἀσυμπέραντος ἀσυμπέραντον,,,,,0
15877,α16368,ἀσυμπέραστος,a,aps---cn2-,ἀσυμπέραστος ἀσυμπέραστος ἀσυμπέραστον,,,,,0
15878,α16369,ἀσυμπερίφορος,a,aps---cn2-,ἀσυμπερίφορος ἀσυμπερίφορος ἀσυμπερίφορον,,,,,0
15879,α16370,ἀσύμπλεκτος,a,aps---cn2-,ἀσύμπλεκτος ἀσύμπλεκτος ἀσύμπλεκτον,,,,,0
15880,α16371,ἀσυμπλήρωτος,a,aps---cn2-,ἀσυμπλήρωτος ἀσυμπλήρωτος ἀσυμπλήρωτον,,,,,0
15881,α16372,ἀσύμπλοκος,a,aps---cn2-,ἀσύμπλοκος ἀσύμπλοκος ἀσύμπλοκον,,,,,0
15882,α16373,ἀσύμποτος,a,aps---cn2-,ἀσύμποτος ἀσύμποτος ἀσύμποτον,,,,,0
15883,α16374,ἀσύμπτωτος,a,aps---cn2-,ἀσύμπτωτος ἀσύμπτωτος ἀσύμπτωτον,,,,,0
15884,α16375,ἀσυμπώρωτος,a,aps---cn2-,ἀσυμπώρωτος ἀσυμπώρωτος ἀσυμπώρωτον,,,,,0
15885,α16376,ἀσυμφανής,a,aps---cn5s,ἀσυμφανής ἀσυμφανής ἀσυμφανές,,,,,0
16188,α16675,ἄτλας,n,n-s---mn3d,ἄτλαντος,,,,,0
15887,α16378,ἀσύμφορος,a,aps---cn2-,ἀσύμφορος ἀσύμφορος ἀσύμφορον,,,,,0
15888,α16379,ἀσυμφυής,a,aps---cn5s,ἀσυμφυής ἀσυμφυής ἀσυμφυές,,,,,0
15890,α16381,ἀσύμφυτος,a,aps---cn2-,ἀσύμφυτος ἀσύμφυτος ἀσύμφυτον,,,,,0
15891,α16382,ἀσυμφωνέω,v,----------,,,,,,0
15892,α16383,ἀσυμφωνία,n,n-s---fn1l,ἀσυμφωνίας,,,,,0
15893,α16384,ἀσύμφωνος,a,aps---cn2-,ἀσύμφωνος ἀσύμφωνος ἀσύμφωνον,,,,,0
15894,α16385,ἀσυναίρετος,a,aps---cn2-,ἀσυναίρετος ἀσυναίρετος ἀσυναίρετον,,,,,0
15896,α16387,ἀσυνακόλουθος,a,aps---cn2-,ἀσυνακόλουθος ἀσυνακόλουθος ἀσυνακόλουθον,,,,,0
15897,α16388,ἀσύνακτος,a,aps---cn2-,ἀσύνακτος ἀσύνακτος ἀσύνακτον,,,,,0
15898,α16389,ἀσυνάλειπτος,n,----------,,,,,,0
15899,α16390,ἀσυνάλλακτος,a,aps---cn2-,ἀσυνάλλακτος ἀσυνάλλακτος ἀσυνάλλακτον,,,,,0
15900,α16391,ἀσυναλλαξία,n,n-s---fn1l,ἀσυναλλαξίας,,,,,0
15901,α16392,ἀσυνάντητος,a,aps---cn2-,ἀσυνάντητος ἀσυνάντητος ἀσυνάντητον,,,,,0
15902,α16393,ἀσύναπτος,a,aps---cn2-,ἀσύναπτος ἀσύναπτος ἀσύναπτον,,,,,0
15903,α16394,ἀσύναρθρος,a,aps---cn2-,ἀσύναρθρος ἀσύναρθρος ἀσύναρθρον,,,,,0
15904,α16395,ἀσυνάρμοστος,a,aps---cn2-,ἀσυνάρμοστος ἀσυνάρμοστος ἀσυνάρμοστον,,,,,0
15905,α16396,ἀσυνάρτητος,a,aps---cn2-,ἀσυνάρτητος ἀσυνάρτητος ἀσυνάρτητον,,,,,0
15907,α16398,ἀσύνδετος,a,aps---cn2-,ἀσύνδετος ἀσύνδετος ἀσύνδετον,,,/a.sýn.de.tos/,,0
15908,α16399,ἀσύνδηλος,a,aps---cn2-,ἀσύνδηλος ἀσύνδηλος ἀσύνδηλον,,,,,0
15909,α16400,ἀσυνδύαστος,n,----------,,,,,,0
15910,α16401,ἀσυνέγκλιτος,a,aps---cn2-,ἀσυνέγκλιτος ἀσυνέγκλιτος ἀσυνέγκλιτον,,,,,0
15911,α16402,ἀσυνείδητος,a,aps---cn2-,ἀσυνείδητος ἀσυνείδητος ἀσυνείδητον,,,,,0
15912,α16403,ἀσυνείκαστος,a,aps---cn2-,ἀσυνείκαστος ἀσυνείκαστος ἀσυνείκαστον,,,,,0
15913,α16404,ἀσυνέλευστος,a,aps---cn2-,ἀσυνέλευστος ἀσυνέλευστος ἀσυνέλευστον,,,,,0
15914,α16405,ἀσυνέμπτωτος,a,aps---cn2-,ἀσυνέμπτωτος ἀσυνέμπτωτος ἀσυνέμπτωτον,,,,,0
15915,α16406,ἀσυνέξωστος,a,aps---cn2-,ἀσυνέξωστος ἀσυνέξωστος ἀσυνέξωστον,,,,,0
15916,α16407,ἀσυνέργητος,a,aps---cn2-,ἀσυνέργητος ἀσυνέργητος ἀσυνέργητον,,,,,0
15917,α16408,ἀσυνεσία,n,n-s---fn1l,ἀσυνεσίας,,,,,0
15918,α16409,ἀσυνετίζομαι,v,----------,,,,,,0
15919,α16410,ἀσυνετοποιός,a,aps---cn2-,ἀσυνετοποιός ἀσυνετοποιός ἀσυνετοποιόν,,,,,0
15920,α16411,ἀσύνετος,a,aps---cn2-,ἀσύνετος ἀσύνετος ἀσύνετον,,,,,0
15921,α16412,ἀσυνεχής,a,aps---cn5s,ἀσυνεχής ἀσυνεχής ἀσυνεχές,,,,,0
15922,α16413,ἀσυνήθεια,n,n-s---fn1s,ἀσυνήθειας,,,,,0
15923,α16414,ἀσυνήθης,a,----------,,,,,,0
15924,α16415,ἀσυνήμων,a,aps---cn3n,ἀσυνήμων ἀσυνήμων ἀσυνήμον,,,,,0
15925,α16416,ἀσυνθεσία,n,n-s---fn1l,ἀσυνθεσίας,,,,,0
15926,α16417,ἀσυνθετέω,v,----------,,,,,,0
15927,α16418,ἀσύνθετος,a,aps---cn2-,ἀσύνθετος ἀσύνθετος ἀσύνθετον,,,,,0
15928,α16419,ἀσυνθηκέω,v,----------,,,,,,0
16031,α16522,ἀσωτοδιδάσκαλος,n,----------,,,,,,0
15930,α16421,ἀσύννευστος,a,aps---cn2-,ἀσύννευστος ἀσύννευστος ἀσύννευστον,,,,,0
15931,α16422,ἀσυννεφής,a,aps---cn5s,ἀσυννεφής ἀσυννεφής ἀσυννεφές,,,,,0
15932,α16423,ἀσυννόμως,r,----------,,,,,,0
15934,α16425,ἀσύνοπτος,a,aps---cn2-,ἀσύνοπτος ἀσύνοπτος ἀσύνοπτον,,,,,0
15935,α16426,ἀσυντακτικός,a,aps---mn1-,ἀσυντακτικός ἀσυντακτική ἀσυντακτικόν,,,,,0
15936,α16427,ἀσύντακτος,a,aps---cn2-,ἀσύντακτος ἀσύντακτος ἀσύντακτον,,,,,0
15937,α16428,ἀσυνταξία,n,n-s---fn1l,ἀσυνταξίας,,,,,0
15938,α16429,ἀσύντατος,a,aps---cn2-,ἀσύντατος ἀσύντατος ἀσύντατον,,,,,0
15939,α16430,ἀσυντέλεστος,a,aps---cn2-,ἀσυντέλεστος ἀσυντέλεστος ἀσυντέλεστον,,,,,0
15940,α16431,ἀσυντελής,a,aps---cn5s,ἀσυντελής ἀσυντελής ἀσυντελές,,,,,0
15941,α16432,ἀσυντήρητος,a,aps---cn2-,ἀσυντήρητος ἀσυντήρητος ἀσυντήρητον,,,,,0
15942,α16433,ἀσύντονος,a,aps---cn2-,ἀσύντονος ἀσύντονος ἀσύντονον,,,,,0
15943,α16434,ἀσύντρητος,a,aps---cn2-,ἀσύντρητος ἀσύντρητος ἀσύντρητον,,,,,0
15944,α16435,ἀσύντριπτος,a,aps---cn2-,ἀσύντριπτος ἀσύντριπτος ἀσύντριπτον,,,,,0
15945,α16436,ἀσύντροφον,n,----------,,,,,,0
15946,α16437,ἀσυντρόχαστος,a,aps---cn2-,ἀσυντρόχαστος ἀσυντρόχαστος ἀσυντρόχαστον,,,,,0
15947,α16438,ἀσυνύπαρκτος,a,aps---cn2-,ἀσυνύπαρκτος ἀσυνύπαρκτος ἀσυνύπαρκτον,,,,,0
15948,α16439,ἀσυρής,a,aps---cn5s,ἀσυρής ἀσυρής ἀσυρές,,,,,0
15949,α16440,ἀσύρρηκτος,a,aps---cn2-,ἀσύρρηκτος ἀσύρρηκτος ἀσύρρηκτον,,,,,0
15950,α16441,ἀσυσκεύαστος,a,aps---cn2-,ἀσυσκεύαστος ἀσυσκεύαστος ἀσυσκεύαστον,,,,,0
15951,α16442,ἀσυστασία,n,n-s---fn1l,ἀσυστασίας,,,,,0
15952,α16443,ἀσύστατος,a,----------,,,,,,0
15953,α16444,ἀσυστατόω,v,----------,,,,,,0
15954,α16445,ἀσύστροφος,a,aps---cn2-,ἀσύστροφος ἀσύστροφος ἀσύστροφον,,,,,0
15955,α16446,ἀσύφη,n,n-s---fn1e,ἀσύφης,,,,,0
15956,α16447,ἀσύφηλος,a,----------,,,,,,0
15957,α16448,ἀσφαγής,a,aps---cn5s,ἀσφαγής ἀσφαγής ἀσφαγές,,,,,0
15958,α16449,ἀσφάδαστος,n,----------,,,,,,0
15960,α16451,ἄσφακτος,a,aps---cn2-,ἄσφακτος ἄσφακτος ἄσφακτον,,,,,0
15961,α16452,ἀσφάλαθος,n,----------,,,,,,0
15962,α16453,ἀσφάλαξ,n,----------,,,,,,0
15963,α16454,ἀσφάλεια,n,n-s---fn1s,ἀσφαλείας,,,/as.pʰá.leː.a/,,0
15964,α16455,ἀσφάλειος,a,aps---cn2-,ἀσφάλειος ἀσφάλειος ἀσφάλειον,,,,,0
15965,α16456,ἀσφαλής,a,aps---cn5s,,,,,,0
15966,α16457,ἀσφαλίζω,v,----------,,,,,,0
15967,,Ἀσφάλιος,n,----------,,,,,,0
15968,α16458,ἀσφάλισμα,n,----------,,,,,,0
15969,α16459,ἀσφαλιστός,a,aps---cn2-,ἀσφαλιστός ἀσφαλιστός ἀσφαλιστόν,,,,,0
15970,α16460,ἀσφαλός,n,----------,,,,,,0
15971,α16462,ἀσφαλτίας,n,n-s---mn1a,ἀσφαλτίου,,,,,0
15972,α16463,ἀσφαλτίζω,v,----------,,,,,,0
15973,α16464,ἀσφάλτιον,n,n-s---nn2-,ἀσφαλτίου,,,,,0
15974,α16465,ἀσφαλτίτης,a,----------,,,,,,0
15975,α16466,ἀσφαλτόπισσα,n,n-s---fn1s,ἀσφαλτόπισσας,,,,,0
15976,α16467,ἄσφαλτος,n,n-s---fn2-,ἀσφάλτου,,,,,0
15978,α16469,ἀσφαλτόω,v,----------,,,,,,0
15979,α16470,ἀσφαλτωδεύομαι,v,----------,,,,,,0
15980,α16471,ἀσφαλτώδης,a,aps---cn3s,ἀσφαλτώδης ἀσφαλτώδης ἀσφαλτώ͂δες,,,,,0
15981,α16472,ἀσφάλτωσις,n,n-s---fn3v,ἀσφαλτωσέως,,,,,0
15982,α16473,ἀσφαλών,n,n-s---mn3n,ἀσφαλῶνος,,,,,0
15983,α16474,ἀσφαραγέω,v,----------,,,,,,0
15984,α16475,ἀσφαραγία,n,n-s---fn1l,ἀσφαραγίας,,,,,0
15985,α16476,ἀσφάραγος,n,----------,,,,,,0
15986,α16477,ἀσφάραγος,n,n-s---mn2-,ἀσφαράγου,,,,,0
15987,α16478,ἀσφαραγωνία,n,n-s---fn1l,ἀσφαραγωνίας,,,,,0
15988,α16479,ἄσφε,n,----------,,,,,,0
15990,α16481,ἄσφιγκτος,a,aps---cn2-,ἄσφιγκτος ἄσφιγκτος ἄσφιγκτον,,,,,0
15991,α16482,ἀσφοδέλινος,a,aps---mn1-,ἀσφοδέλινος ἀσφοδελίνη ἀσφοδέλινον,,,,,0
15992,α16483,ἀσφόδελος,n,n-s---mn2-,ἀσφοδέλου,,,/as.pʰó.de.los/,,0
15993,α16484,ἀσφοδελώδης,a,aps---cn3s,ἀσφοδελώδης ἀσφοδελώδης ἀσφοδελώ͂δες,,,,,0
15994,α16485,ἀσφράγιστος,a,----------,,,,,,0
15995,α16486,ἀσφυγμία,n,n-s---fn1l,ἀσφυγμίας,,,,,0
15996,α16487,ἀσφυκτέω,v,----------,,,,,,0
15997,α16488,ἄσφυκτος,a,aps---cn2-,ἄσφυκτος ἄσφυκτος ἄσφυκτον,,,,,0
15998,α16489,ἀσφυξία,n,n-s---fn1l,ἀσφυξίας,,,/as.pʰyk.sí.aː/,,0
15999,α16490,ἀσχαδής,a,aps---cn5s,ἀσχαδής ἀσχαδής ἀσχαδές,,,,,0
16000,α16491,ἀσχαλάω,v,----------,,,,,,0
16001,α16492,ἀσχαλιάζω,v,----------,,,,,,0
16002,α16493,ἄσχαστος,a,aps---cn2-,ἄσχαστος ἄσχαστος ἄσχαστον,,,,,0
16003,α16494,ἀσχέδωρος,n,n-s---mn2-,ἀσχεδώρου,,,,,0
16004,α16495,ἄσχετος,a,aps---cn2-,ἄσχετος ἄσχετος ἄσχετον,,,,,0
