id,offset,pos,language,gloss,semfield
36554,05872814,n,9,the white of an egg; the nutritive and protective gelatinous substance surrounding the yolk consisting mainly of albumin dissolved in water,
36592,05878176,n,9,milk from which no constituent (such as fat) has been removed,
36594,05878421,n,9,residue from making butter from sour raw milk; or pasteurized milk curdled by adding a culture,
36646,05884998,n,9,a hard green Swiss cheese made with skim-milk curd and flavored with clover,
36653,05885717,n,9,butter blended with chopped shrimp or seasoned with essence from shrimp shells,
36665,05887366,n,9,a spread consisting of capers and black olives and anchovies made into a puree with olive oil,
36705,05892765,n,9,pounded chicken cutlets rolled around butter (that has been seasoned with herbs) and then covered with crumbs and fried,
36708,05893196,n,9,(American-Chinese) meat or fish stir-fried with vegetables (e.g. celery; onions; peppers; bean sprouts) seasoned with ginger and garlic and soy sauce; served with rice,
36747,05898593,n,9,lobster butter and cream and egg yolks seasoned with onions and sherry or madeira,
36760,05900292,n,9,casserole of eggplant and ground lamb with onion and tomatoes bound with white sauce and beaten eggs,
36766,05901163,n,9,rice cooked in well-seasoned broth with onions or celery and usually poultry or game or shellfish and sometimes tomatoes,
36813,05907229,n,9,beef or chicken or seafood marinated in spicy soy sauce and grilled or broiled,
36828,05909338,n,9,any foodstuff made by combining different ingredients; 'he hesitated to taste the strange concoction'; 'he drank a mixture of beer and lemonade',
36871,05915675,n,9,spiced or medicated mead,
36872,05915755,n,9,honey diluted in water; becomes mead when fermented,
36896,05919707,n,9,any of several red or white wines produced around Bordeaux in France or resembling such wines,
36926,05923505,n,9,dry pale amber variety,
68298,00364089,v,9,transform a matrix to a diagonal matrix,
36982,05931726,n,9,aromatic green or yellow liqueur flavored with orange peel and hyssop and peppermint; made at monastery near Grenoble France,
36984,05932057,n,9,sweet green or white mint-flavored liqueur,
36991,05932861,n,9,distilled from fermented juice of bitter wild marasca cherries,
37030,05937890,n,9,gin and brandy with lemon juice and grenadine shaken with an egg white and ice,
37046,05939703,n,9,any of various tall frothy mixed drinks made usually of rum and lime juice and sugar shaken with ice,
37064,05941906,n,9,alcoholic drink from fermented cider (`cider' and `cyder' are European (especially British) usage for the fermented beverage),
37105,05947100,n,9,carbonated drink containing an extract from bark of birch trees,
37107,05947315,n,9,carbonated drink flavored with extract from Kola nuts (`dope' is a southernism in the United States),
37137,05951646,n,9,dried leaves of the tea shrub; used to make tea; 'the store shelves held many different kinds of tea'; 'they threw the tea into Boston harbor',
37161,05954893,n,9,food prepared by cooking and straining or processed in a blender,
37163,05955129,n,9,a cheese dish made with bread and egg crumbs that is baked and served in individual fireproof dishes,
37196,05961082,n,9,people in general; 'they're just country folk'; 'the common people determine the group character and preserve its customs from one generation to the next',
37211,05964766,n,9,the collection of equipment and methods used in the practice of medicine,
37224,05966470,n,9,the cards held in a card game by a given player at any given time; 'I didn't hold a good hand all evening'; 'he kept trying to see my hand',
37264,05971916,n,9,an alliance of people or corporations or countries for a special purpose (formerly to achieve some antisocial end but now for general political or economic purposes),
37301,05979928,n,9,an assemblage of people or animals or things collected together; 'a congregation of children pleaded for his autograph'; 'a great congregation of birds flew over',
37313,05981627,n,9,myths collectively; the body of stories associated with a culture or institution or person,
37314,05981828,n,9,the system of mythology of the Greeks and Roman together; much of Roman mythology (especially the gods) was borrowed from the Greeks,
37371,05989951,n,9,(microbiology) a group of organisms grown from a single parent cell,
37379,05991434,n,9,a set containing all and only the members of two or more given sets; 'let C be the union of the sets A and B',
37407,05995397,n,9,a set of elements such that addition and multiplication are commutative and associative and multiplication is distributive over addition and there are two elements 0 and 1; 'the set of all rational numbers is a field',
37425,05998351,n,9,an international organization that provides a support group for persons trying to overcome alcoholism,
37426,05998524,n,9,a militant organization of Irish nationalists who use guerrilla warfare in an effort to achieve a united independent Ireland,
37472,06007568,n,9,a business established or operated under an authorization to sell or distribute a company's goods or services in a particular area,
37476,06008236,n,9,a commercial or industrial enterprise and the people who constitute it; 'he bought his brother's business'; 'a small mom-and-pop business'; 'a racially integrated business concern',
37528,06016135,n,9,a flexible investment company for a small number of large investors (usually the minimum investment is $1 million); can use high-risk techniques (not allowed for mutual funds) such a short-selling and heavy leveraging,
37561,06021037,n,9,a social unit living together; 'he moved his family to Virginia'; 'It was a good Christian household'; 'I waited until the whole house was asleep'; 'the teacher asked how many people made up his home',
37578,06024631,n,9,any of several churches claiming to have maintained historical continuity with the original Christian Church,
37589,06026677,n,9,any fundamentalist Protestant church that uses revivalistic methods to achieve experiences comparable to the Pentecostal experiences of the first Christian disciples,
37625,06033254,n,9,one of the two main branches of orthodox Islam; mainly in Iran,
37627,06033539,n,9,the dominant religion of India; characterized by a caste system and belief in reincarnation,
37673,06044822,n,9,(biology) genus from which the name of a family or subfamily is formed; it is not necessarily the most representative genus by often the largest or best known or earliest described,
37676,06045417,n,9,(biology) a taxonomic group that is a division of a species; usually arises as a consequence of geographical isolation within a species,
37700,06048888,n,9,the French department in charge of foreign affairs; referred to familiarly by its address in Paris,
37728,06053753,n,9,the division of a business that provides customer services,
