9,πολυκέντητος,a,aps---cn2-,πολυκέντητος πολυκέντητος πολυκέντητον,,,,,0
85496,π12545,πρόσεργον,n,n-s---nn2-,προσέργου,,,,,0
85497,π12546,προσέρδω,v,----------,,,,,,0
85498,π12547,προσερεθίζω,v,----------,,,,,,0
85500,π12549,προσέρεισις,n,n-s---fn3v,προσερεισέως,,,,,0
85501,π12550,προσερέσθαι,v,----------,,,,,,0
85502,π12551,προσερέσσω,v,----------,,,,,,0
85503,π12552,προσερεύγομαι,v,----------,,,,,,0
85504,π12553,προσερέω,v,----------,,,,,,0
85505,π12554,προσερίζω,v,----------,,,,,,0
85506,π12555,προσεριστής,n,n-s---mn1e,προσεριστού,,,,,0
85507,π12556,προσέρπω,v,----------,,,,,,0
85508,π12557,προσερυγγάνω,v,----------,,,,,,0
85509,π12558,προσέρχομαι,v,----------,,,,/pro.sér.kʰo.mai̯/,,0
85510,π12559,προσερωτάω,v,----------,,,,,,0
85511,π12560,προσεσθίω,v,----------,,,,,,0
85512,π12561,πρόσεσις,n,n-s---fn3v,προσεσέως,,,,,0
85514,π12563,προσέσπερος,a,aps---cn2-,προσέσπερος προσέσπερος προσέσπερον,,,,,0
85515,π12564,προσεταιρίζομαι,v,----------,,,,,,0
85516,π12565,προσεταιριστός,a,aps---cn2-,προσεταιριστός προσεταιριστός προσεταιριστόν,,,,,0
85517,π12566,προσέταιρος,n,n-s---mn2-,προσεταίρου,,,,,0
85518,π12567,προσετέον,a,----------,,,,,,0
85519,π12568,προσέτι,r,----------,,,,,,0
85520,π12569,προσετοιμάζω,v,----------,,,,,,0
85521,π12570,πρόσευγμα,n,n-s---nn3t,προσεύγματος,,,,,0
85522,π12571,προσευεργετέω,v,----------,,,,,,0
85523,π12572,προσευθύνω,v,----------,,,,,,0
85524,π12573,προσευκαιρέω,v,----------,,,,,,0
85525,π12574,προσευκτήριον,n,n-s---nn2-,προσευκτηρίου,,,,,0
85526,π12575,προσευκτικός,a,aps---mn1-,προσευκτικός προσευκτική προσευκτικόν,,,,,0
85527,π12576,προσευλαβέομαι,v,----------,,,,,,0
85528,π12577,προσευλογέω,v,----------,,,,,,0
85529,π12578,προσευνάζομαι,v,----------,,,,,,0
85530,π12579,πρόσευξις,n,n-s---fn3v,προσευξέως,,,,,0
85531,π12580,προσευπορέω,v,----------,,,,,,0
85532,π12581,προσευρίσκω,v,----------,,,,,,0
85533,π12582,προσευσχολέω,v,----------,,,,,,0
85534,π12583,προσευτελίζω,v,----------,,,,,,0
85536,π12585,προσευφραίνω,v,----------,,,,,,0
85537,π12586,προσευχή,n,n-s---fn1e,προσευχῆς,,,,,0
85538,π12587,προσεύχομαι,v,----------,,,,/pro.seú̯.kʰo.mai̯/,,0
85539,π12588,προσεφάπτομαι,v,----------,,,,,,0
85540,π12589,προσεφέλκομαι,v,----------,,,,,,0
85541,π12590,προσέχεια,n,n-s---fn1s,προσέχειας,,,,,0
85542,π12591,προσεχής,a,aps---cn5s,προσεχής προσεχής προσεχές,,,,,0
85543,π12592,προσεχόντως,r,----------,,,,,,0
85545,π12594,προσέψημα,n,n-s---nn3t,προσεψήματος,,,,,0
85546,π12595,προσεψία,n,n-s---fn1l,προσεψίας,,,,,0
85547,π12596,προσέψω,v,----------,,,,,,0
85548,π12597,προσεωλίζομαι,v,----------,,,,,,0
85549,π12378,προσεῷος,a,aps---cn2-,προσεῷος προσεῷος προσεῷον,,,,,0
85550,π12598,προσζεύγνυμι,v,----------,,,,,,0
85551,π12599,πρόσζευξις,n,n-s---fn3v,προσζευξέως,,,,,0
85552,π12600,προσζημιόω,v,----------,,,,,,0
85553,π12601,προσζητέω,v,----------,,,,,,0
85554,π12602,προσζωννύω,v,----------,,,,,,0
85556,π12604,προσηγορέω,v,----------,,,,,,0
85557,π12605,προσηγόρημα,n,n-s---nn3t,προσηγορήματος,,,,,0
85558,π12606,προσηγορητικόν,n,----------,,,,,,0
85559,π12607,προσηγορία,n,n-s---fn1l,προσηγορίας,,,,,0
85560,π12608,προσηγορικός,a,aps---mn1-,προσηγορικός προσηγορική προσηγορικόν,,,,,0
85561,π12609,προσήγορος,a,aps---cn2-,προσήγορος προσήγορος προσήγορον,,,,,0
85562,π12610,προσήδομαι,v,----------,,,,,,0
85563,π12611,προσηκόντως,r,----------,,,,,,0
85564,π12612,προσήκω,v,----------,,,,,,0
85565,π12613,προσηλιάζομαι,v,----------,,,,,,0
85566,π12614,προσήλιος,a,aps---cn2-,προσήλιος προσήλιος προσήλιον,,,,,0
85567,π12615,πρόσηλος,n,----------,,,,,,0
85568,π12616,προσηλόω,v,----------,,,,,,0
85569,π12617,προσηλύτευσις,n,----------,,,,,,0
85570,π12618,προσηλυτεύω,v,----------,,,,,,0
85571,π12619,προσήλυτος,a,aps---cn2-,προσήλυτος προσήλυτος προσήλυτον,,,,,0
85572,π12620,προσήλωσις,n,n-s---fn3v,προσηλωσέως,,,,,0
85573,π12621,πρόσημαι,v,----------,,,,,,0
85574,π12622,προσημαίνω,v,----------,,,,,,0
85576,π12624,προσημασία,n,n-s---fn1l,προσημασίας,,,,,0
85577,π12625,προσημειόομαι,v,----------,,,,,,0
85578,π12626,προσημερεύω,v,----------,,,,,,0
85579,π12627,προσήμερος,a,aps---cn2-,προσήμερος προσήμερος προσήμερον,,,,,0
85580,π12628,πρόσημον,n,----------,,,,,,0
85581,π12629,προσήνεια,n,n-s---fn1s,προσήνειας,,,,,0
85582,π12630,προσήνεμος,a,aps---cn2-,προσήνεμος προσήνεμος προσήνεμον,,,,,0
85583,π12631,προσηνεύομαι,v,----------,,,,,,0
85584,π12632,προσηνής,a,aps---cn5s,προσηνής προσηνής προσηνές,,,,,0
85585,π12633,προσηνίη,n,n-s---fn1e,προσηνίης,,,,,0
85586,π12635,προσήπω,v,----------,,,,,,0
85587,π12636,προσηρμοσμένως,r,----------,,,,,,0
85588,π12637,προσηχέω,v,----------,,,,,,0
85589,π12638,προσηχής,a,aps---cn5s,προσηχής προσηχής προσηχές,,,,,0
85590,π12634,προσηῷος,a,aps---mn1-,προσηῷος προσηῷα προσηῷον,,,,,0
85591,π12639,προσθαγενής,a,aps---cn5s,προσθαγενής προσθαγενής προσθαγενές,,,,,0
85592,π12640,προσθακέω,v,----------,,,,,,0
85593,π12641,προσθάλπω,v,----------,,,,,,0
85594,π12642,προσθαρσέω,v,----------,,,,,,0
85595,π12643,προσθαυμάζω,v,----------,,,,,,0
85596,π12644,προσθαφαίρεσις,n,n-s---fn3v,προσθαφαιρεσέως,,,,,0
85598,π12646,πρόσθε,n,----------,,,,,,0
85599,π12647,προσθεάομαι,v,----------,,,,,,0
85600,π12648,πρόσθεμα,n,n-s---nn3t,προσθέματος,,,,,0
85602,π12650,πρόσθεν,r,rp--------,πρόσθεν,,,/prós.tʰen/,,0
85603,π12652,προσθερμαίνω,v,----------,,,,,,0
85604,π12653,πρόσθεσις,n,n-s---fn3v,προσθεσέως,,,,,0
85605,π12654,προσθετέον,v,----------,,,,,,0
85606,π12655,προσθετέω,v,----------,,,,,,0
85607,π12656,προσθέτης,n,n-s---mn1e,προσθέτου,,,,,0
85608,π12657,προσθέτησις,n,n-s---fn3v,προσθετησέως,,,,,0
85611,π12660,προσθέω,v,----------,,,,,,0
85612,π12661,προσθεωρέω,v,----------,,,,,,0
85613,π12662,προσθεωρητέον,a,----------,,,,,,0
85614,π12663,πρόσθη,n,n-s---fn1e,πρόσθης,,,,,0
85615,π12664,προσθήκη,n,n-s---fn1e,προσθήκης,,,,,0
85616,π12665,πρόσθημα,n,n-s---nn3t,προσθήματος,,,,,0
85617,π12666,προσθιγγάνω,v,----------,,,,,,0
85618,π12667,προσθίδιος,a,aps---mn1-,προσθίδιος προσθίδια προσθίδιον,,,,,0
85619,π12668,πρόσθιος,a,aps---mn1-,πρόσθιος πρόσθια πρόσθιον,,,,,0
85620,π12669,προσθλάω,v,----------,,,,,,0
85621,π12670,προσθλίβω,v,----------,,,,,,0
85622,π12671,πρόσθλιψις,n,n-s---fn3v,προσθλιψέως,,,,,0
85623,π12672,προσθόδομος,n,n-s---mn2-,προσθοδόμου,,,,,0
85624,π12673,προσθοφανής,a,aps---cn5s,προσθοφανής προσθοφανής προσθοφανές,,,,,0
85625,π12674,προσθροέω,v,----------,,,,,,0
85626,π12675,προσθύμιος,a,aps---cn2-,προσθύμιος προσθύμιος προσθύμιον,,,,,0
85627,π12676,προσθυραῖος,n,n-s---mn2-,προσθυραίου,,,,,0
85628,π12677,προσθυρεύς,n,n-s---mn3v,προσθυρέως,,,,,0
85629,π12678,προσιαγών,n,n-s---mn3n,προσιαγόνος,,,,,0
85630,π12679,προσιατρεύω,v,----------,,,,,,0
85631,π12680,προσιδρύω,v,----------,,,,,,0
85632,π12681,προσίερος,n,----------,,,,,,0
85633,π12682,προσιζάνω,v,----------,,,,,,0
85634,π12683,προσίζησις,n,n-s---fn3v,προσιζησέως,,,,,0
85635,π12684,προσίζω,v,----------,,,,,,0
85636,π12685,προσίημι,v,----------,,,,,,0
85637,π12686,προσικετεύω,v,----------,,,,,,0
85638,π12687,προσικνέομαι,v,----------,,,,,,0
85639,π12688,προσίκτης,n,n-s---mn1e,προσίκτου,,,,,0
85640,π12689,προσίκτωρ,n,n-s---mn3r,προσίκτορος,,,,,0
85641,π12690,προσινής,a,aps---cn5s,προσινής προσινής προσινές,,,,,0
85642,π12691,προσίνομαι,v,----------,,,,,,0
85643,π12692,προσιπόω,v,----------,,,,,,0
85644,π12693,προσιππάζομαι,v,----------,,,,,,0
85645,π12694,προσιππεύω,v,----------,,,,,,0
85646,π12695,προσίπταμαι,v,----------,,,,,,0
85647,π12696,προσίστημι,v,----------,,,,,,0
85648,π12697,προσιστορέω,v,----------,,,,,,0
85649,π12698,προσιστορητέον,a,----------,,,,,,0
85650,π12699,προσισχύω,v,----------,,,,,,0
85651,π12700,προσίσχω,v,----------,,,,,,0
85656,π12705,προσκαθαιρέω,v,----------,,,,,,0
85657,π12706,προσκαθαίρω,v,----------,,,,,,0
85658,π12707,προσκαθάπτομαι,v,----------,,,,,,0
85659,π12708,προσκαθεδρία,n,n-s---fn1l,προσκαθεδρίας,,,,,0
85660,π12709,προσκαθέζομαι,v,----------,,,,,,0
85661,π12710,προσκαθέλκω,v,----------,,,,,,0
85662,π12711,προσκαθεύδω,v,----------,,,,,,0
85663,π12712,προσκαθέψω,v,----------,,,,,,0
85664,π12713,προσκάθημαι,v,----------,,,,,,0
85665,π12714,προσκαθιδρύω,v,----------,,,,,,0
85666,π12715,προσκαθιερόω,v,----------,,,,,,0
85667,π12716,προσκαθίζω,v,----------,,,,,,0
85668,π12717,προσκαθίννυμαι,v,----------,,,,,,0
85669,π12718,προσκάθισις,n,n-s---fn3v,προσκαθισέως,,,,,0
85670,π12719,προσκαθίστημι,v,----------,,,,,,0
85671,π12720,προσκαθοπλίζω,v,----------,,,,,,0
85672,π12721,προσκαθοράω,v,----------,,,,,,0
85673,π12722,προσκαθοσιόω,v,----------,,,,,,0
85674,π12723,προσκαινουργέω,v,----------,,,,,,0
85675,π12724,προσκαινόω,v,----------,,,,,,0
85677,π12726,προσκαίω,v,----------,,,,,,0
85678,π12727,προσκακουργέω,v,----------,,,,,,0
85679,π12728,προσκακόω,v,----------,,,,,,0
85680,π12729,προσκαλεύω,v,----------,,,,,,0
85681,π12730,προσκαλέω,v,----------,,,,/pros.ka.lé.ɔː/,,0
85682,π12731,προσκαλινδέομαι,v,----------,,,,,,0
85683,π12732,προσκάμνω,v,----------,,,,,,0
85684,π12733,προσκάρδιος,a,aps---cn2-,προσκάρδιος προσκάρδιος προσκάρδιον,,,,,0
85685,π12734,προσκαρτερέω,v,----------,,,,,,0
85686,π12735,προσκαρτέρησις,n,n-s---fn3v,προσκαρτερησέως,,,,,0
85687,π12736,προσκαρτερητικῶς,r,----------,,,,,,0
85688,π12737,προσκαρτερία,n,n-s---fn1l,προσκαρτερίας,,,,,0
85689,π12738,προσκαρφόω,v,----------,,,,,,0
85690,π12739,προσκαταβαίνω,v,----------,,,,,,0
85691,π12740,προσκαταβάλλω,v,----------,,,,,,0
85692,π12741,προσκαταβλάπτω,v,----------,,,,,,0
85693,π12742,προσκατάβλημα,n,n-s---nn3t,προσκαταβλήματος,,,,,0
85694,π12743,προσκαταβόλημα,n,----------,,,,,,0
85695,π12744,προσκαταγελάω,v,----------,,,,,,0
85696,π12745,προσκαταγιγνώσκω,v,----------,,,,,,0
85697,π12746,προσκαταγράφω,v,----------,,,,,,0
85698,π12747,προσκατάγω,v,----------,,,,,,0
85699,π12748,προσκαταδείδω,v,----------,,,,,,0
85701,π12750,προσκαταδεσμέω,v,----------,,,,,,0
85702,π12751,προσκαταδέω,v,----------,,,,,,0
85703,π12752,προσκαταίρω,v,----------,,,,,,0
85704,π12753,προσκαταισχύνω,v,----------,,,,,,0
85705,π12754,προσκατακλαίομαι,v,----------,,,,,,0
85706,π12755,προσκατακλείω,v,----------,,,,,,0
85707,π12756,προσκατακλίνομαι,v,----------,,,,,,0
85708,π12757,προσκατακλύζω,v,----------,,,,,,0
85710,π12759,προσκατακτείνω,v,----------,,,,,,0
85711,π12760,προσκατακυκάω,v,----------,,,,,,0
85712,π12761,προσκαταλαλέω,v,----------,,,,,,0
85713,π12762,προσκαταλαμβάνω,v,----------,,,,,,0
85714,π12763,προσκαταλέγω,v,----------,,,,,,0
85715,π12764,προσκαταλείπω,v,----------,,,,,,0
85716,π12765,προσκαταλείφω,v,----------,,,,,,0
85718,π12767,προσκαταλλάττομαι,v,----------,,,,,,0
85719,π12768,προσκαταλύω,v,----------,,,,,,0
85720,π12769,προσκαταμανθάνω,v,----------,,,,,,0
85721,π12770,προσκαταμένω,v,----------,,,,,,0
85722,π12771,προσκαταμετρέω,v,----------,,,,,,0
85723,π12772,προσκατανέμω,v,----------,,,,,,0
85724,π12773,προσκατανοέω,v,----------,,,,,,0
85725,π12774,προσκατανόησις,n,n-s---fn3v,προσκατανοησέως,,,,,0
85726,π12775,προσκαταξαίνω,v,----------,,,,,,0
85727,π12776,προσκαταξύω,v,----------,,,,,,0
85728,π12777,προσκαταπήγνυμι,v,----------,,,,,,0
85729,π12778,προσκαταπίμπραμαι,v,----------,,,,,,0
85730,π12779,προσκαταπλάσσω,v,----------,,,,,,0
85731,π12780,προσκαταπλήσσω,v,----------,,,,,,0
85732,π12781,προσκαταποντίζω,v,----------,,,,,,0
85733,π12782,προσκαταποντόω,v,----------,,,,,,0
85734,π12783,προσκαταπράττω,v,----------,,,,,,0
85735,π12784,προσκαταπυκνόω,v,----------,,,,,,0
85736,π12785,προσκαταράομαι,v,----------,,,,,,0
85737,π12786,προσκαταριθμέω,v,----------,,,,,,0
85738,π12787,προσκαταρρήγνυμι,v,----------,,,,,,0
85739,π12788,προσκατασήπω,v,----------,,,,,,0
85741,π12790,προσκατασκευάζω,v,----------,,,,,,0
85742,π12791,προσκατασκευαστικός,a,aps---mn1-,προσκατασκευαστικός προσκατασκευαστική προσκατασκευαστικόν,,,,,0
85743,π12792,προσκατασπάω,v,----------,,,,,,0
85744,π12793,προσκαταστρέφομαι,v,----------,,,,,,0
85745,π12794,προσκατασύρω,v,----------,,,,,,0
85746,π12795,προσκατατάσσω,v,----------,,,,,,0
85747,π12796,προσκατατείνω,v,----------,,,,,,0
85748,π12797,προσκατατίθημι,v,----------,,,,,,0
85749,π12798,προσκατατρέχω,v,----------,,,,,,0
85750,π12799,προσκαταφθείρω,v,----------,,,,,,0
85751,π12800,προσκαταφρονέω,v,----------,,,,,,0
85752,π12801,προσκαταφυτεύω,v,----------,,,,,,0
